1987-05-22 23:07:44,211.8
1987-09-11 23:10:29,223.8
1987-09-27 23:10:51,237.8
1987-11-14 23:11:47,222.5
1988-02-18 23:13:23,229.6
1988-05-08 23:14:02,212.9
1988-06-09 23:14:15,213.5
1988-06-25 23:14:20,226.3
1988-07-27 23:14:26,204.0
1988-08-12 23:14:25,206.9
1988-08-28 23:14:30,217.1
1988-09-29 23:14:21,205.8
1988-10-15 23:14:16,212.6
1989-01-19 23:13:42,213.4
1989-02-20 23:13:39,197.8
1989-03-08 23:13:15,214.0
1989-06-12 23:11:41,191.4
1989-06-28 23:11:25,188.4
1989-07-30 23:10:47,200.9
1989-08-15 23:10:23,199.8
1989-09-16 23:09:32,211.2
1989-10-02 23:09:23,206.1
1989-10-18 23:08:40,209.5
1989-11-19 23:07:42,208.5
1990-04-12 23:03:54,225.9
1990-07-01 23:03:52,222.7
1990-09-03 23:03:33,197.9
1990-09-19 23:03:30,218.9
1991-01-09 23:03:46,207.9
1991-03-14 23:05:04,209.4
1991-04-15 23:05:39,222.4
1991-05-17 23:06:10,212.2
1991-07-20 23:07:07,208.0
1991-08-05 23:07:13,221.9
1991-08-21 23:07:18,220.2
1991-09-22 23:07:40,227.8
1991-10-08 23:07:46,239.4
1991-10-24 23:07:49,246.3
1991-11-09 23:07:55,242.5
1992-01-12 23:07:58,226.9
1992-05-03 23:07:30,231.9
1992-06-04 23:07:13,228.9
1992-07-06 23:06:49,224.2
1992-07-22 23:06:36,231.5
1992-09-24 23:05:37,248.8
1992-11-27 23:04:47,246.3
1992-12-13 23:05:00,237.3
1992-12-29 23:05:08,240.3
1993-01-14 23:05:21,253.6
1993-01-30 23:05:32,240.7
1993-03-19 23:05:52,229.3
1993-04-20 23:06:06,247.3
1993-05-22 23:06:14,239.4
1993-06-07 23:06:16,239.3
1993-06-23 23:06:11,222.8
1993-07-09 23:06:07,235.9
1993-07-25 23:06:05,259.6
1993-08-10 23:06:06,258.6
1993-09-27 23:06:01,250.7
1993-10-13 23:05:55,239.6
1993-10-29 23:05:49,241.1
1993-11-30 23:05:36,248.9
1994-01-01 23:05:19,241.9
1994-04-07 23:03:55,233.3
1994-04-23 23:03:38,231.6
1994-05-09 23:03:20,231.7
1994-06-10 23:02:44,215.4
1994-07-12 23:01:55,234.4
1994-07-28 23:01:28,237.9
1994-08-13 23:01:04,243.9
1994-09-14 23:00:17,261.2
1994-10-16 22:59:19,267.7
1994-11-01 22:58:45,266.6
1994-12-03 22:57:43,260.1
1994-12-19 22:57:13,251.6
1995-02-21 22:54:48,250.4
1995-04-10 22:52:51,211.6
1995-05-12 22:51:26,227.4
1995-06-29 22:49:14,221.3
1995-07-15 22:48:30,231.7
1995-08-16 22:47:04,244.5
1995-10-19 22:43:49,233.0
1995-11-04 22:43:13,241.4
1995-12-06 22:44:08,246.8
1996-02-08 22:48:43,244.6
1996-05-30 22:55:41,223.5
1996-07-17 22:58:14,221.3
1996-08-02 22:59:05,233.5
1996-09-03 23:00:49,230.0
1996-12-08 23:05:38,224.9
1996-12-24 23:06:24,222.6
1997-03-14 23:09:53,224.4
1997-07-04 23:13:49,None
1997-07-20 23:14:23,225.6
1997-08-05 23:14:54,220.1
1997-08-21 23:15:25,234.7
1997-10-08 23:16:47,242.7
1997-10-24 23:17:13,246.1
