1987-05-22 23:07:44,217.5
1987-09-11 23:10:29,212.8
1987-09-27 23:10:51,211.4
1987-11-14 23:11:47,199.8
1988-02-18 23:13:23,206.3
1988-05-08 23:14:02,193.3
1988-06-09 23:14:15,197.8
1988-06-25 23:14:20,196.0
1988-07-27 23:14:26,192.2
1988-08-12 23:14:25,186.6
1988-08-28 23:14:30,195.3
1988-09-29 23:14:21,196.5
1988-10-15 23:14:16,199.3
1989-01-19 23:13:42,205.2
1989-02-20 23:13:39,196.5
1989-03-08 23:13:15,204.8
1989-06-12 23:11:41,221.5
1989-06-28 23:11:25,213.1
1989-07-30 23:10:47,219.9
1989-08-15 23:10:23,213.9
1989-09-16 23:09:32,224.2
1989-10-02 23:09:23,220.2
1989-10-18 23:08:40,216.6
1989-11-19 23:07:42,230.3
1990-04-12 23:03:54,235.6
1990-07-01 23:03:52,234.6
1990-09-03 23:03:33,218.3
1990-09-19 23:03:30,212.3
1991-01-09 23:03:46,218.1
1991-03-14 23:05:04,219.0
1991-04-15 23:05:39,222.6
1991-05-17 23:06:10,212.9
1991-07-20 23:07:07,204.0
1991-08-05 23:07:13,208.3
1991-08-21 23:07:18,198.0
1991-09-22 23:07:40,201.3
1991-10-08 23:07:46,210.4
1991-10-24 23:07:49,206.2
1991-11-09 23:07:55,211.2
1992-01-12 23:07:58,199.3
1992-05-03 23:07:30,218.9
1992-06-04 23:07:13,218.0
1992-07-06 23:06:49,209.5
1992-07-22 23:06:36,210.5
1992-09-24 23:05:37,205.0
1992-11-27 23:04:47,203.0
1992-12-13 23:05:00,188.1
1992-12-29 23:05:08,205.1
1993-01-14 23:05:21,200.2
1993-01-30 23:05:32,203.0
1993-03-19 23:05:52,201.4
1993-04-20 23:06:06,221.4
1993-05-22 23:06:14,213.5
1993-06-07 23:06:16,208.7
1993-06-23 23:06:11,203.7
1993-07-09 23:06:07,183.2
1993-07-25 23:06:05,210.0
1993-08-10 23:06:06,208.1
1993-09-27 23:06:01,207.7
1993-10-13 23:05:55,203.6
1993-10-29 23:05:49,204.4
1993-11-30 23:05:36,210.9
1994-01-01 23:05:19,210.3
1994-04-07 23:03:55,223.3
1994-04-23 23:03:38,222.0
1994-05-09 23:03:20,221.7
1994-06-10 23:02:44,210.7
1994-07-12 23:01:55,223.1
1994-07-28 23:01:28,224.0
1994-08-13 23:01:04,220.0
1994-09-14 23:00:17,219.8
1994-10-16 22:59:19,207.9
1994-11-01 22:58:45,195.4
1994-12-03 22:57:43,207.6
1994-12-19 22:57:13,199.5
1995-02-21 22:54:48,207.1
1995-04-10 22:52:51,194.3
1995-05-12 22:51:26,208.7
1995-06-29 22:49:14,210.5
1995-07-15 22:48:30,202.3
1995-08-16 22:47:04,196.9
1995-10-19 22:43:49,187.5
1995-11-04 22:43:13,193.6
1995-12-06 22:44:08,192.6
1996-02-08 22:48:43,197.9
1996-05-30 22:55:41,188.9
1996-07-17 22:58:14,182.3
1996-08-02 22:59:05,193.3
1996-09-03 23:00:49,186.5
1996-12-08 23:05:38,206.6
1996-12-24 23:06:24,194.1
1997-03-14 23:09:53,211.0
1997-07-04 23:13:49,None
1997-07-20 23:14:23,207.0
1997-08-05 23:14:54,198.1
1997-08-21 23:15:25,212.5
1997-10-08 23:16:47,186.6
1997-10-24 23:17:13,195.5
1997-11-25 23:17:59,200.6
1998-01-12 23:19:09,205.4
1998-01-28 23:19:29,207.6
1998-02-13 23:19:49,205.6
1998-03-01 23:20:05,207.0
1998-04-02 23:20:33,206.3
1998-04-18 23:20:45,218.8
1998-05-20 23:21:13,208.2
1998-07-07 23:21:53,210.2
1998-10-11 23:22:32,200.1
1998-10-27 23:22:35,198.3
1999-01-15 23:22:41,198.8
1999-02-16 23:22:58,208.2
1999-03-04 23:22:53,197.6
1999-06-24 23:21:34,200.4
1999-07-10 23:21:28,200.1
1999-07-18 23:36:30,198.2
1999-07-26 23:21:26,194.2
1999-08-03 23:36:37,202.5
1999-08-11 23:21:21,201.6
1999-08-19 23:36:34,203.9
1999-09-28 23:20:12,188.6
1999-11-23 23:36:28,197.7
2000-03-30 23:36:14,209.5
2000-06-02 23:35:36,198.4
2000-07-04 23:35:19,200.1
2000-07-20 23:35:04,211.9
2000-11-09 23:34:02,204.0
2000-11-25 23:34:04,211.3
2000-12-11 23:34:06,210.9
2001-03-17 23:33:57,206.3
2001-05-20 23:33:33,224.5
2001-06-05 23:33:21,223.5
2001-06-21 23:33:10,221.7
2001-07-23 23:32:59,209.5
2001-08-08 23:32:42,206.6
2001-08-24 23:32:29,195.7
2001-09-09 23:32:17,208.4
2001-10-11 23:31:51,209.8
2001-10-27 23:32:01,209.4
2001-11-12 23:32:11,217.8
2001-11-28 23:32:16,207.1
2001-12-30 23:32:18,209.2
2002-02-16 23:32:35,210.6
2002-04-05 23:32:30,218.0
2002-05-07 23:32:32,227.9
2002-06-08 23:32:16,223.2
2002-06-24 23:32:09,216.8
2002-07-10 23:32:06,207.1
2002-08-27 23:31:41,199.8
2002-09-12 23:31:36,202.2
2002-10-14 23:31:25,197.9
2002-10-30 23:31:30,198.3
2002-12-01 23:31:58,200.9
2003-01-18 23:32:11,201.3
2003-03-07 23:32:27,206.3
2003-04-08 23:32:28,215.3
2003-05-10 23:32:27,212.5
2003-07-05 23:19:58,200.9
2003-07-29 23:32:10,None
